,Unnamed: 0,starttime,endtime,text,question
150,150,1254.03986,1255.21042,ha ha,0
151,151,1258.13871,1258.99218,uh,0
152,152,1265.52927,1265.88927,aw,0
153,153,1268.878,1269.098,ha,0
154,154,1270.498,1281.54871,alright um so move along um ha uh hmm have you ever broken a bone,6/
155,155,1284.55794,1285.36727,ha,0
156,156,1285.3967,1285.79401,ha,0
157,157,1286.66219,1288.73227,ha ha,0
158,158,1289.85988,1291.53083,could we analyze that okay,6f/
159,159,1292.30257,1293.12661,ha okay,0
160,160,1297.30289,1299.40289,so you y- you i'm sorry you've never broken a bone,6f/
161,161,1300.41289,1301.12289,that that's,0
162,162,1301.85265,1305.43289,that's really good um have you ever come close,6f/
163,163,1309.15289,1309.95289,um what happened,6f/
164,164,1331.41022,1331.95468,uh huh,0
165,165,1336.67939,1351.77421,mm yeah okay,0
166,166,1353.06421,1353.48421,so,0
167,167,1353.65421,1354.11421,um,0
168,168,1358.56091,1360.98889,alright that sounds i mean i guess i'm,0
169,169,1363.31126,1364.06173,okay,0
170,170,1365.05785,1366.2605,okay i'm i guess maybe i'll,0
171,171,1366.51464,1372.7705,maybe i'll just play like insurance risk analyst um for a minute um so like do you do you like uh,6f/?
172,172,1373.78019,1374.21019,yeah,0
173,173,1375.49273,1375.8606,ha,0
174,174,1376.06661,1376.22848,ha,0
175,175,1380.30019,1380.65019,okay,0
176,176,1384.87019,1385.20019,yeah,0
177,177,1389.14447,1394.10561,okay um silentdo do you have food allergies,7/
178,178,1397.31447,1404.02215,yes uh to what dairy oh um like all dairy,7f/
179,179,1412.85428,1418.87525,so it's like a like a not not like lactose intolerant like allergic,7f/
180,180,1431.70235,1432.55582,ha okay,0
181,181,1434.94727,1437.31619,ha ha,0
182,182,1440.08994,1440.64911,okay,0
183,183,1442.18185,1442.69688,okay,0
184,184,1444.09481,1444.98266,um,0
185,185,1447.82389,1448.41772,yeah,0
186,186,1449.1829,1452.00341,i mean do you do like uh like can you do like lactose free stuff,7f/
187,187,1479.73045,1482.48045,so so were you like a vegan then just by default,7f/
188,188,1483.59283,1484.19614,ha,0
189,189,1484.62288,1485.65293,ha,0
190,190,1485.88837,1486.71241,ha,0
191,191,1490.15951,1490.50951,ha ha,0
192,192,1499.37757,1500.44253,alright um,0
193,193,1500.92812,1505.58757,ha uh what was the last movie that you saw that you hated,17/
194,194,1509.60004,1511.42757,so the superman one,17f/
195,195,1512.56757,1515.57434,yeah um why didn't you like it i haven't seen it,17f/
196,196,1550.89643,1552.3385,ha hm,0
197,197,1567.98995,1568.45995,mhm,0
198,198,1600.97818,1614.03474,well i mean uh like is well you say it it it didn't offer anything new like like was there something that you wanted from a blockbuster superman movie ha like ha,17f/
199,199,1614.03474,1616.43088,i don't know ha ha,0
200,200,1629.72997,1631.7165,oh okay yeah yeah yeah,0
201,201,1637.76675,1641.91753,hm um have you ever been ice skating,18/
202,202,1647.3655,1649.20488,um where,18f/
203,203,1655.25774,1657.19971,oh cause they have,18f
204,204,1657.7268,1659.47788,ha rinks in malls,18f/
205,205,1662.9364,1663.30428,mhm,0
206,206,1667.52749,1667.83651,hm,0
207,207,1668.48825,1669.85536,are you are you good at it,18f/
208,208,1671.18324,1671.49225,no,0
209,209,1671.81536,1673.44536,no no no like twirls and,18f
210,210,1677.19536,1678.09536,can you skate backwards,18f/
211,211,1679.60536,1679.74536,oh,0
212,212,1680.69011,1681.21986,ha,0
213,213,1686.85626,1697.97224,um what was your major interesting uh,21/
214,214,1699.61516,1703.80516,so how how'd you go from business to italian,21f/
215,215,1717.64105,1718.33266,mhn,0
216,216,1753.79833,1753.99833,mhm,0
217,217,1757.24995,1763.10833,gotcha so what what drew you to business,21f/
218,218,1763.20833,1763.70833,originally,0
219,219,1765.40833,1765.55833,yeah,0
220,220,1794.83981,1796.5909,ha ha,0
221,221,1806.02136,1806.46281,mhm,0
222,222,1811.91376,1812.29635,yeah,0
223,223,1812.7378,1817.50501,okay and what kind of,21f
224,224,1817.69631,1819.52097,courses did you have to take for business,21f/
225,225,1837.16984,1837.22984,hm,0
226,226,1849.40417,1849.92133,mhm,0
227,227,1869.32432,1877.15011,hm cool um alright dark times um have you ever watched a person or a pet die,23/
228,228,1879.99559,1882.15869,um and who or what,23f/
229,229,1890.98204,1891.60007,yeah,0
230,230,1903.94909,1904.58184,oh,0
231,231,1906.50785,1907.80277,what what kind of pet,23f/
232,232,1928.87877,1930.45328,uh wh- wh- okay so who,23f/?
233,233,1930.71555,1932.08405,well who was the controversy betw-,23f/?
234,234,1932.08405,1934.12944,who was the controversy between ha,23f/
235,235,1934.12944,1936.60798,haha like ha,0
236,236,1967.74813,1968.2043,okay,0
237,237,1972.34849,1972.96652,okay,0
238,238,1973.49626,1975.51222,so so were you on the suicide,23f
239,239,1975.9551,1977.58847,side of the argument,23f?
240,240,1979.31013,1980.7712,ha ha,0
241,241,1982.61058,1983.08146,okay,0
242,242,1983.56705,1984.03793,okay,0
243,243,1985.86972,1986.38475,okay,0
244,244,1989.25846,1989.90592,yeah,0
245,245,1991.30385,1991.92188,yeah yeah,0
246,246,2005.42081,2006.00941,yeah,0
247,247,2008.72743,2012.64163,ha some like question there like moral ha,0
248,248,2012.64163,2013.37832,evaluation,0
249,249,2013.37832,2014.94739,ha,0
250,250,2015.56851,2017.33431,yeah,0
251,251,2020.41832,2020.74832,yeah,0
252,252,2025.23132,2025.61391,yeah,0
253,253,2029.70423,2040.99202,yeah yeah my my sister actually she just read an article actually like about about like the the like mental capacities of animals and apparently like they're quite unintelligent however and like,0
254,254,2041.84202,2058.55518,yeah like apparently like apparently uh well she she spoke to like a lot of like like for example cat experts i mean maybe we can agree on this since it's cats um like and they were saying that like you know like no matter how much like emotional like response they seem to be giving you like actually they're brains are like you know like this big,0
255,255,2058.55518,2059.60328,and like ha,0
256,256,2081.92272,2082.39272,yeah #,0
257,257,2083.15893,2083.79168,yeah,0
258,258,2096.35878,2112.89988,yeah yeah i m- hm well you haven't lived with my with uh oh i don't know if i can reveal truths now oh darn the cat that i currently live with which is not mine um gotta keep that uh well its not very smart um,0
259,259,2112.89988,2114.25823,huhuhu,0
260,260,2114.6804,2119.97823,okay uh end of that story um uh have you ever stayed over night in a hospital as a patient,8/
261,261,2123.22392,2128.81488,uh wow you've been doing well um no broken bones no no over night,8f/
262,262,2129.47488,2131.19777,um so yeah no no,0
263,263,2131.859,2135.16488,i guess we've been through the bones but no illnesses things,0
264,264,2135.16488,2135.74488,like that,0
265,265,2138.08492,2151.31492,um hm as a patient specific um well hm have you ever gotten into trouble with the police,13/
266,266,2158.01757,2159.72451,i mean mine wasn't serious either,0
267,267,2163.13492,2163.33396,yeah,0
268,268,2165.48235,2166.05624,okay,0
269,269,2166.42307,2169.5842,w- what was the not serious,0
270,270,2171.39344,2207.70651,yeah okay,0
271,271,2209.50626,2210.18315,no trouble,0
272,272,2222.2751,2223.1851,um,0
273,273,2224.4551,2226.5451,who ended your last romantic relationship,14/
274,274,2229.89598,2232.85598,oh come on ha ha,0
275,275,2233.69371,2235.21598,i thought these were yes or no answers,0
276,276,2236.74598,2237.11598,or,0
277,277,2244.69989,2246.20989,i don't yeah i definitely did not,0
278,278,2248.54354,2249.13214,oh,0
279,279,2250.0478,2254.56674,oh okay um when was this,14f/
280,280,2264.97528,2313.59484,two years um and so what was mutual about it was it okay,14f/
281,281,2314.86636,2320.62636,um oh damn this question uh whom do you love more your mother or father,15/
282,282,2332.59145,2333.2242,ah,0
283,283,2352.77451,2353.72584,whoops,0
284,284,2357.49584,2361.61823,okay um what is the most you have ever spent on a pair of shoes,16/
285,285,2367.3532,2381.53738,oh um what were they nice shoes yeah i mean what what kind of shoes were they mm,16f/
286,286,2383.95738,2385.19738,oh again i wish i,0
287,287,2385.19738,2385.57311,could,0
288,288,2386.147,2386.80917,take a peek,0
289,289,2387.25062,2388.63384,ha ha,0
290,290,2392.17707,2393.73864,cool um,0
291,291,2406.90395,2407.33068,mhm,0
292,292,2408.84633,2410.45478,how much were they running,16f/
293,293,2412.73293,2413.1182,okay,0
294,294,2414.60441,2415.06058,mhm,0
295,295,2416.22293,2417.37293,i must have gotten last seasons,0
296,296,2418.33088,2420.25854,ha ha like just,0
297,297,2420.86186,2422.33945,ha huh,0
298,298,2433.70775,2434.41407,yeah,0
299,299,2436.16515,2436.82733,yeah yeah yeah,0
300,300,2457.02797,2457.26341,hm,0
301,301,2458.6319,2460.16226,and how long how long have you got them,0
302,302,2478.36899,2478.75158,hm,0
