,Unnamed: 0,starttime,endtime,text,question
44,44,298.60424,300.26493,do you feel closer to either of them,15/
45,45,314.4868,314.76834,mhm,0
46,46,318.02915,318.49915,yeah,0
47,47,322.26915,322.77915,i see,0
48,48,328.54259,328.93674,mhm,0
49,49,329.15915,329.59808,mhm,0
50,50,330.8509,331.36915,yeah,0
51,51,331.97915,332.51915,yeah,0
52,52,333.22915,336.35915,does um d- do you get to talk to them often,15f/
53,53,341.07978,343.6058,yeah like do you skype with them or do you have a,15f/
54,54,344.32371,344.70378,okay,0
55,55,348.75785,349.32091,oh cool,0
56,56,354.74497,355.20497,cool,0
57,57,363.07497,364.34497,and do you go back to visit often,15f/
58,58,366.79602,367.17497,yeah,0
59,59,372.08883,373.90918,oh okay so you just got here recently,f/
60,60,374.40562,374.63085,okay,0
61,61,376.75642,385.58319,oh sure definitely um so ha- had you been in the u s before,f/
62,62,392.61319,404.39319,oh okay i see how do you like the food here,0
63,63,401.96319,406.37319,i see how do you like the food here or d- do you mostly eat,7f/
64,64,406.63319,408.17556,uh like what kind of food do you eat,7f/
65,65,414.86556,415.33556,sure,0
66,66,416.12556,416.41556,yeah,0
67,67,422.87601,423.22388,yeah,0
68,68,428.62473,436.03493,yeah well i've hear that it's not as good here though i don't know that's what i've been told that chinese food is not as good here,0
69,69,429.36475,436.90493,well i've hear that it's not as good here though i don't know that's what i've been told that chinese food is not as good here have yo-,0
70,70,437.03493,439.83493,is there any food here that you've found that you've been allergic to,7/
71,71,448.74493,469.9122,that's good tha- that's really good and um yeah so what is uh what is going to the hospital like in china,8f/
72,72,472.93312,473.16967,mhm,0
73,73,473.4322,473.7522,yeah,0
74,74,481.0222,481.5422,i see,0
75,75,490.99775,491.47085,mhm,0
76,76,501.48476,501.88476,yeah,0
77,77,502.20476,503.00834,does um,0
78,78,503.16438,508.23411,do you have is your health care covered by the government or do you get do you have insurance and stuff like in the us,8f/
79,79,517.5068,517.81888,mhm,0
80,80,526.32153,526.84153,i see,0
81,81,533.02091,533.25153,hm hm,0
82,82,537.93153,538.10843,hav-,0
83,83,539.62153,540.31153,yeah yeah,0
84,84,540.61153,544.88153,have you um have you ever been the hospital for a while or had to stay overnight,8/
85,85,546.19153,554.59794,that's good and so that probably means you haven't really serious injuries,8f?/
86,86,559.63683,559.90432,hm hm,0
87,87,565.43174,565.7141,mhm,0
88,88,573.67079,574.17606,hm,0
89,89,591.32555,591.74165,hm,0
90,90,594.33924,594.88924,oh okay,0
91,91,614.37517,614.76155,hm hm,0
92,92,620.17924,621.06924,yeah sure,0
93,93,622.60924,628.78924,do you have any remaining like scars or just your and does your finger wor- work fine these days,8f/
94,94,629.26924,630.08662,that's good so,0
95,95,632.53924,633.18924,that's good,0
96,96,637.55924,638.58958,how did you break your finger,8f/6f/
97,97,646.18422,646.48144,mhm,0
98,98,654.67783,655.04068,mhm,0
99,99,655.24873,655.53783,mhm,0
100,100,657.78707,658.36998,i see,0
101,101,666.89783,667.44783,yeah,0
102,102,676.02783,676.58783,yeah,0
103,103,677.86783,682.72783,that's good and th- that was like at a roller skating rink like a,18f
104,104,682.93783,684.53783,like not an ice skating rink,18f/
105,105,685.42783,692.29206,yeah do they have them in in china at all,18f/
106,106,703.70406,704.05066,mhm,0
107,107,712.08962,712.42046,mhm,0
108,108,715.55811,721.23811,i see so they and the- so it's not that uncommon where you live cause it's cold,18f/
109,109,728.30811,728.96173,yeah,0
110,110,731.57673,737.98025,i see do you do any other sports,19f/
111,111,749.84624,750.31887,mhm,0
112,112,768.61039,770.37339,so you've never played tennis then,19f/
113,113,776.19125,776.79322,yeah like,0
114,114,776.92754,777.9474,in the big court yeah,19f/
115,115,782.74591,782.99558,mhm,0
116,116,787.94768,788.32578,mhm,0
117,117,795.02736,795.36712,mhm,0
118,118,797.29736,797.62736,oh yeah,0
119,119,798.75736,807.03699,and did did you ha- like so how long ago was that that you tried how long ago was it that you tried to play tennis,19f/
120,120,810.95736,811.62736,oh okay,0
121,121,827.54161,827.80995,mhm,0
122,122,829.16162,829.66849,oh okay,0
123,123,830.55325,831.77325,so you borrowed her racket,19f?/
124,124,834.10724,835.633,i see so you don't have your own,19f/
125,125,846.18455,847.03928,i see,0
126,126,855.08748,856.20535,i see that's cool,0
127,127,859.33748,881.46101,um so um you you said you recently moved here do you live in columbia student housing oh o okay cool um is it do you live above or below campus like you know a hundred and tenth or hundred and twentieth or what,20f/
128,128,884.99717,887.83376,oh okay and h- how did you find the apartment,20f/
129,129,896.66351,896.96167,mhm,0
130,130,907.98066,908.37066,mhm,0
131,131,913.07066,913.40066,mhm,0
132,132,921.32066,921.67066,mhm,0
133,133,922.87066,923.41066,that's cool,0
134,134,925.23066,928.34066,so then d- were you looking with other people or d- aor do you liv-,20/
135,135,928.60066,929.04066,oh okay,0
136,136,930.12798,934.00798,oh okay and were they looking at the apartments with you,20f/
137,137,935.21798,940.11798,cool and ev- everyone was into this this place that you saw,20f/
138,138,943.78107,944.43107,yeah yeah,0
139,139,945.03107,945.58107,that's great,0
140,140,951.04921,951.93921,so um,0
141,141,952.60921,954.95921,did you have any pets when you uh when you were a kid,23f/
142,142,956.78921,961.12613,no uh is it is it common for people to have pets in china,23f/
143,143,968.77139,969.05611,mhm,0
144,144,973.16782,973.74782,yeah,0
145,145,977.31521,978.22995,ha yeah,0
146,146,979.45645,991.46951,yeah i think you're probably right it's not too uncommon so if you haven't had a pet then you probably haven't seen a pet die but have you ever seen a person die,23/
147,147,994.29951,994.90951,that's good,0
148,148,996.28951,1009.29499,that's um that's really good now that i asked you um where you went to college but i didn't ask you what your major was,21/
149,149,1012.60031,1015.95031,oh okay is that what your focusing on here at columbia,21f/
150,150,1017.63764,1021.02031,are you in the engineering school or is it separate from the engineering school,21f/
151,151,1026.94031,1027.4058,oh okay,0
152,152,1028.24882,1028.82882,oh okay,0
153,153,1030.30882,1037.06882,oh okay and but what what kind of a i don't know what kind of focus did you have when you were an undergrad,21f/
154,154,1040.48882,1040.76882,mhm,0
155,155,1044.12882,1044.46882,okay,0
156,156,1052.96276,1053.40276,i see,0
157,157,1057.04276,1057.52861,cool,0
158,158,1062.60276,1072.61276,yeah did you um what y- you said you came to to the u s bef- before for like a research trip was that related to some of the work you do,21f/
159,159,1079.67402,1080.42276,oh cool,0
160,160,1090.51559,1091.18867,oh i see,0
161,161,1091.93984,1092.42559,yeah,0
162,162,1092.65559,1094.85559,what did what did the research project focus on,21f/
163,163,1098.63559,1099.00369,okay,0
164,164,1108.93834,1109.65834,okay cool,0
165,165,1114.77834,1122.80452,so um so remind me again how long you've been in the us,f/
166,166,1128.53782,1130.93782,oh okay so have you seen new movies here,17f/
167,167,1132.34782,1135.78012,yeah um have you have you have you,0
168,168,1150.87424,1151.20313,uh huh,0
169,169,1159.169,1159.484,mhm,0
170,170,1162.8584,1163.2599,oh yeah,0
171,171,1181.61267,1182.35173,yeah s-,0
172,172,1188.80877,1189.37821,yeah,0
173,173,1190.20208,1191.25615,so was it um,0
174,174,1191.57115,1193.0884,it was a rerelease of the titanic,17f?/
175,175,1195.8696,1198.3796,it was like a re release of the original titanic,0
176,176,1198.6396,1199.2196,oh okay,0
177,177,1209.51616,1212.32616,i see and so they basically just released it again,17f?/
178,178,1216.12797,1216.98797,i don't remember,0
179,179,1217.88797,1222.01467,um im not i guess i'm not that on top of it ha,0
180,180,1222.56467,1224.49467,but you didn't like it the second time you saw it,17/
181,181,1226.76467,1227.48712,i see,0
182,182,1231.5663,1232.80712,oh it was in three d,17f?/
183,183,1232.97712,1233.51712,i see,0
184,184,1238.17678,1238.78712,i see,0
185,185,1244.21693,1253.45068,yeah yeah um yeah so have you done any shopping while in the us,10f/
186,186,1255.32762,1258.75761,yeah and hav- do you buy buy stuff in the city or you buy stuff online,10f/
187,187,1264.4298,1264.80539,uh huh,0
188,188,1267.20431,1267.876,i see,0
189,189,1274.826,1283.49904,i see yeah did and one of my lab mates whose from china was telling me they have a uh site thats- that's similar to ebay in china,0
190,190,1284.08904,1287.22904,have you and i but have you used he says that not everyone uses it though,0
191,191,1290.93621,1292.14621,the one in china yeah,0
192,192,1295.47322,1297.60322,yeah so d- have you tried ebay in the us,10/
193,193,1298.24322,1298.52322,yeah,0
194,194,1300.72009,1305.98715,not that i do you like it more or less than this other one yeah,10f/
195,195,1310.86611,1311.20535,yeah,0
196,196,1320.97851,1321.48737,yeah,0
197,197,1323.98321,1324.38303,yeah,0
198,198,1326.17672,1328.56887,so what did you buy um on ebay here,10f/
199,199,1329.71887,1330.08887,yeah,0
200,200,1334.0992,1334.6392,oh really,0
201,201,1336.0992,1337.5892,yeah you can get anything on ebay,0
202,202,1339.98567,1347.18567,um do you um and there is also like a chinese version of twitter right do y- ha- have you used that,9f/
203,203,1356.74741,1357.22037,uh huh,0
204,204,1363.73741,1364.36741,i see,0
205,205,1364.68741,1370.64741,um but a- and have you signed up for twitter in the us is i- is c- can you get t- on twitter from china,9/
206,206,1373.42321,1374.97574,yeah yeah,0
207,207,1378.46273,1379.23259,yeah yeah,0
208,208,1382.38517,1382.92859,right,0
209,209,1396.75839,1397.15839,yeah,0
210,210,1399.92839,1401.50839,i see uh,0
211,211,1402.71839,1405.46839,so but then then do you have an account on twitter now,9f/
212,212,1406.62491,1411.08991,and do you ever communicate with your friends on it or do you just read other people's stuff,9f/
213,213,1434.0424,1434.408,mhm,0
214,214,1434.62516,1434.9091,mhm,0
215,215,1445.61231,1446.46764,i see,0
216,216,1448.00007,1448.7823,yeah,0
217,217,1456.75659,1457.13594,yeah,0
218,218,1458.90236,1459.79193,right sure,0
219,219,1465.11406,1465.45087,right,0
220,220,1468.09193,1473.55193,cool um do you uh do you guys have the kindle in china,11f/
221,221,1475.80915,1478.85915,it's like a uh kin-the kindle the amazon e reader,11f/
222,222,1483.41526,1483.73283,yeah is,0
223,223,1486.50717,1487.9651,is there another one thats more common,11f/
224,224,1494.6732,1495.0052,mhm,0
225,225,1502.0519,1502.36947,mhm,0
226,226,1510.94285,1511.45999,i see,0
227,227,1511.63572,1513.13694,so you dont have an ereader then,11
228,228,1515.07176,1526.30819,yeah um yeah so what kind of shopping have you done in new york city,16f/
229,229,1528.16819,1529.46819,yeah have you gone down to like,16f/
230,230,1530.87819,1531.26819,yeah,0
231,231,1534.63646,1535.75975,have you bought shoes in the us,16f/
232,232,1541.50609,1546.16228,is i- is stuff more expensive is like clothes and shoes more expensive in the u s than in china,16f/
233,233,1552.48609,1552.81591,uh huh,0
234,234,1561.01179,1561.41596,uh huh,0
235,235,1570.88448,1571.20205,mhm,0
236,236,1576.57181,1577.12034,yeah,0
237,237,1578.30399,1579.48658,i i see what you're saying,0
238,238,1585.53658,1585.99658,yeah,0
239,239,1586.15658,1586.66658,sure,0
240,240,1596.56658,1597.03658,yeah,0
241,241,1597.20658,1603.21658,so in absolute terms then were the shoes you bought here the most expensive you've you've bought,16/
242,242,1605.57532,1607.36532,here you said you bought some shoes here,0
243,243,1610.21532,1611.63187,oh you bought some cheap shoes here ha,0
244,244,1613.23532,1613.63532,oh yeah,0
245,245,1615.2665,1615.50488,uh huh,0
246,246,1616.40735,1616.75735,yeah,0
247,247,1619.35735,1620.01735,oh cool,0
248,248,1620.13735,1623.25735,but um you must have bought shoes that were more expensive than that in china,16f?/
249,249,1627.23683,1627.52013,mhm,0
250,250,1635.19005,1635.53553,mhm,0
251,251,1641.76323,1642.4542,oh yeah sure,0
252,252,1647.80151,1648.4372,oh okay,0
253,253,1657.61677,1657.93461,mhm,0
254,254,1658.95725,1659.34419,yeah wha- what-what-what,0
255,255,1673.83993,1674.18541,yeah,0
256,256,1675.68135,1679.51512,what what what were they made out of were they like leather or something yeah,16f/
257,257,1680.42149,1683.708,or did they have some other kind of fancy lining or something,16f/
258,258,1693.54215,1693.93214,hm,0
259,259,1708.29932,1708.75932,right,0
260,260,1710.56932,1711.19932,yeah yeah,0
261,261,1712.26932,1716.14932,um so what kind of people have you met since you got to the u s,f
262,262,1717.90932,1721.39932,yeah mostly through school or like through your roommates and stuff or,f
263,263,1726.99395,1728.50709,no just for hanging out with people,f
264,264,1733.28615,1733.83213,oh okay,0
265,265,1734.8034,1735.17688,mhm,0
266,266,1742.02497,1742.29019,cool,0
267,267,1753.95853,1754.47108,i see,0
268,268,1762.00937,1762.96108,yeah for sure,0
269,269,1764.42108,1768.38081,that's cool um and have you gotten along with everyone you've met,12f/
270,270,1770.72759,1773.63759,like have you like have you met anyone that you didn't like,12f/
271,271,1774.49455,1774.81434,mhm,0
272,272,1777.71164,1783.63164,that's good when when was the last person when was the last time you interacted with someone you really didn't like,12f/
273,273,1785.70164,1786.06164,yeah,0
274,274,1791.42164,1791.70164,yeah,0
275,275,1801.82164,1802.31164,oh ok,0
276,276,1804.05407,1804.58407,mhm,0
277,277,1814.27037,1814.76955,mm,0
278,278,1816.20469,1816.79747,mm,0
279,279,1822.50501,1822.87939,mhm,0
280,280,1824.53292,1825.28169,oh,0
281,281,1835.13803,1835.57444,hm,0
282,282,1839.31866,1839.59945,hm,0
283,283,1851.43612,1852.09129,oh yeah,0
284,284,1854.89918,1855.24236,yeah,0
285,285,1857.14549,1857.95665,yeah yeah,0
286,286,1863.87744,1864.907,oh yeah ha,0
287,287,1875.32061,1875.88218,yeah,0
288,288,1878.59647,1879.18925,i see,0
289,289,1885.29062,1885.61062,yeah,0
290,290,1889.16062,1889.62062,hm,0
291,291,1898.02062,1903.01062,yeah for sure so but you didn't find out that she was mad about this stuff until after you graduated,12f/
292,292,1906.53541,1907.26102,oh,0
293,293,1910.80964,1911.52721,oh no,0
294,294,1925.81415,1926.27823,hm,0
295,295,1926.82031,1927.24929,hm,0
296,296,1935.40711,1935.89711,mhm,0
297,297,1937.50711,1938.04711,hm,0
298,298,1944.09711,1945.21711,ha sure,0
299,299,1946.74711,1952.58711,and uh but i guess if she sh- if she brought stuff up after the fact then you probably never fought with her physically,12/
300,300,1959.35857,1964.32325,yeah oh really,0
301,301,1965.52325,1969.01325,and uh did that come up because of this stuff that they,0
302,302,1969.37325,1969.67325,yeah,0
303,303,1970.30325,1977.11702,yeah what i hope it wasn't that bad of a fight ha,0
304,304,1978.12754,1978.76754,that's good,0
305,305,1979.32754,1980.49754,o k that's really good,0
306,306,1986.35257,1995.41257,yeah did um it's y- you you yeah and you don you sound like a a pretty peaceful person in general i think,0
307,307,2009.77876,2010.24876,i see,0
308,308,2010.60876,2016.10876,that makes sense so but then you've never you've never gotten in trouble with the police or anything,13/
309,309,2017.79975,2025.6206,yeah is it are the the penalties are what do y- do you think the penalties are higher in in china for getting in trouble like that,13f/
310,310,2028.8506,2029.1506,yeah,0
311,311,2031.1106,2031.5306,yeah,0
312,312,2041.52241,2041.9173,um hmm,0
313,313,2044.6173,2045.3273,yeah yeah,0
314,314,2051.7773,2052.1673,yeah,0
315,315,2062.30177,2065.99862,yeah usually but,0
316,316,2068.54232,2069.19591,yeah,0
317,317,2077.42499,2077.89499,i see,0
318,318,2078.89499,2083.83499,yeah that makes sense so did you um come to the u s single,14f/
319,319,2085.82499,2087.94499,did did you ever date anyone while you were in college,14f/
320,320,2099.50499,2099.85499,mhm,0
321,321,2108.54646,2108.88733,mhm,0
322,322,2113.77369,2114.60393,he didnt want you to go,14f/
323,323,2120.10481,2120.59059,i see,0
324,324,2133.37147,2133.72476,mhm,0
325,325,2149.77979,2150.1949,mhm,0
326,326,2152.58331,2152.93194,mhm,0
327,327,2157.34809,2157.77204,right,0
328,328,2175.37331,2176.59331,you think it's for the best,14f/
329,329,2180.21331,2180.61331,yeah,0
330,330,2180.78331,2194.90331,that makes sense and um do you uh did you ever cheat on a test in high school,24/
331,331,2196.51717,2196.88792,no,0
332,332,2199.33639,2201.7741,what penalties are they penalties really high in china,24f/
333,333,2207.38479,2207.84407,oh really,0
334,334,2227.2856,2227.74487,mm,0
335,335,2231.43632,2231.82494,yeah,0
336,336,2253.62406,2253.88902,hm,0
337,337,2259.65227,2260.21754,i see,0
338,338,2264.81033,2265.18128,right,0
339,339,2274.61586,2274.93383,hm,0
