,Unnamed: 0,starttime,endtime,text,question
33,33,248.15095,254.85973,bronx um how many years did you live in your first home,2/
34,34,264.20197,268.21197,uh so after three years you changed another place,1f/
35,35,271.86254,276.74254,oh quiz ok have your parents divorced,5/
36,36,280.62472,283.02472,for what reason can i ask you that,5f/
37,37,284.85472,288.07472,oh so are you feel sad about it,5f/
38,38,290.74472,293.24472,so who are you raised up with,5f/
39,39,295.70472,297.84472,oh did you ever see your father again,5f/
40,40,299.91472,303.77203,okay have you ever broken a bone,6/
41,41,306.93425,310.00425,why how h- how could that how's does that happen,6f/
42,42,312.808,316.348,uh so which leg or arm or something,6f/
43,43,318.568,319.338,your finger,6f/
44,44,320.758,324.828,football but you broke broke ha your ah finger finger bone,6f/
45,45,328.51084,333.47084,okay um do you have allergies to any food,7/
46,46,336.07084,338.27084,uh what about seafood,7f/
47,47,339.63084,340.16084,nothing,0
48,48,342.70512,346.69512,um ok have you ever tweeted,9/
49,49,349.40406,350.46406,uh what did you post,9f/
50,50,353.97406,355.45406,so you really like football,9f/
51,51,357.70406,364.13553,um do you own an e reader of any kind,11/
52,52,365.80553,366.67553,what's the brand name,11f/
53,53,368.38744,380.79744,how much is that oh okay so what did you read normally from the e reader uh,11f/
54,54,384.17744,384.47744,okay,0
55,55,385.4528,387.0128,you like stor- horror stories,11f/
56,56,388.1428,393.6628,okay uh whowas the last person you were in a physical fight with,12/
57,57,396.8528,397.24577,why,12f/
58,58,398.60577,398.99577,oh,0
59,59,400.59577,407.24577,okay um so is he hurt or are you hurt,12f/
60,60,409.41577,412.18577,no just a small fight right,12f/
61,61,416.32603,419.55603,who ended your last ro- romantic relation,14/
62,62,424.22947,425.37947,for what reason,14f/
63,63,427.57678,428.05529,cheated,14f/
64,64,430.18529,432.54529,um so you never,14f
65,65,433.23529,434.95529,ask her back or something,14f/
66,66,435.97529,437.42203,so you just let her go,14f/
67,67,438.97529,444.43481,oh uh huh why did you cheat uh cheated cheat,14f/
68,68,447.45796,455.69796,so you can s- uh you did not say that out but you use another way to let her go,14f/
69,69,460.93942,466.51942,oh ok uh whom do you love more your mother or father,15/
70,70,470.34078,471.60078,why beca-,15f/?
71,71,473.75078,475.47078,you mean material things,15f/
72,72,476.72078,480.32078,what about your mother because you said youre youre raised up by your mother,15f/
73,73,484.85931,489.55931,so you care more about like tangible money things,15f/
74,74,492.22791,497.19791,okay what is it uh what is the last movie you saw you saw that you really hated,17/
75,75,503.4962,506.6846,thast h- when when when was the movie,17f/
76,76,508.9746,510.9346,three years ago why you hate it,17f/
77,77,513.1046,518.1146,so in after that you have never seen any boring movie,17f/
78,78,521.3746,523.8946,you don't like m- you dont likes uh watch movie,17f/
79,79,524.7446,525.2746,or,0
80,80,526.3946,533.86362,oh so who who accompanied with you to see the star wars,17f/
81,81,536.46224,540.30224,mm do you currently own a tennis racket,19/
82,82,543.25517,545.28517,why you never play tennis,19f/
83,83,547.52517,548.79517,how many roommates do you have,20/
84,84,551.96517,552.75517,that's a lot,0
85,85,554.04517,555.51517,so how big is your room,20f/
86,86,559.76161,563.00161,but live six including you seven people,20f/
87,87,564.12161,568.40286,how can you guys fit such a small room,20f/
88,88,571.22286,575.36286,um so do you think that's convenient,20f
89,89,577.25286,579.44286,even live with so many guys there,20f/
90,90,581.86286,582.84286,uh o k,0
91,91,583.78286,586.56286,so you guys share how many bathroom and kitchens,20f/
92,92,589.64262,591.73262,if you attended college what was your major,21/
93,93,595.18262,598.09262,uh so can i ask what school are you,21f/
94,94,601.76912,611.08912,oh uh can you tell me something about uh the sales the structure of sales,21f/
95,95,615.89089,627.02319,and and m- can you tell me me about something the trains of the animals like uh the types of different animals,21f/
96,96,630.18319,638.11319,no i mean the cat category of different animals like what type of animal eat meat,21f/
97,97,639.93319,640.56319,and w-,21f/?
98,98,646.36635,651.92635,o k so did you um have you ever watched a person or pet die,23/
99,99,654.78635,659.31635,but you s- you you did a lot of like biology experience right,f
100,100,660.14635,661.31635,if you studied biology,f
101,101,664.28677,667.15677,o k so you do you have any pets,22f/
102,102,669.07302,674.24302,do you have any uh do you have grandma in grandparents i mean are they still alive or,f
103,103,675.32302,679.99535,oh ok mm you said you have a pet,22f/
104,104,681.14535,681.98044,what type of pet,22f/
105,105,683.82044,685.33044,two dogs how old are they,22f/
106,106,689.01189,689.97574,are they healthy,22f/
107,107,691.09189,699.43226,okay um what is the most you have ever spent on a pair of shoes,16/
108,108,702.42423,711.3442,that's very expensive but why uh uh because you are a guy and you want a spend so much money on your shoes,16f/
109,109,716.3042,718.0967,is that uh sh -sh- a sports shoes,16f/
110,110,720.7967,722.78632,uh can i ask what's the designer,16f/
111,111,724.7667,734.3767,uh okay so uh what kind uh you really think it's not expensive for a pair of shoes,16f/
