,Unnamed: 0,starttime,endtime,text,question
65,65,424.90966,436.64966,ok let me have a think ha because i saw you and it looks looks like you're indeed healthy and,6f/
66,66,439.68966,444.76966,yeah it seems that you are in good health condition and it seems that,6f/
67,67,460.87452,461.64418,yeah i see,6f/
68,68,461.73722,465.1279,i i i understand that i'm just thinking because,0
69,69,465.3679,468.7979,i have some prior information of you because i saw you you know,0
70,70,469.1879,482.76435,and sometimes i just well see uh sees you i just uh kind make some distinguish uh i can make some judgement before you save because this is a game and we are supposed to tell,0
71,71,483.25149,494.77945,so ask each other questions and answer questions and um but we have some prior knowledge maybe next time there should be no prior knowledge of each other and it will be better ha,0
72,72,506.17376,511.47376,so do you have light allergies to any food,7/
73,73,513.28376,514.02265,what kind of food,7f/
74,74,515.42376,522.01173,seafood which seafood which kind what kind of seafood,7f/
75,75,537.52954,541.85658,and uh is that only shrimps,7f/
76,76,549.10096,549.68096,lobster,7f/?
77,77,552.27096,554.74096,and are you sensitive to some fish,7f/
78,78,556.3813,560.01128,fish um uu and salmon,7f/?
79,79,562.84128,563.32128,are you,7f
80,80,563.88128,564.7909,allergies to,7f
81,81,577.15505,578.89505,only two kinds of shrimps,7f/
82,82,581.36505,582.31505,you are only,0
83,83,584.41505,586.19505,uh some kind of seafood,0
84,84,586.55505,590.56505,and you are sen- you are allergies to shrimps,7f/
85,85,591.17505,592.92835,and you are also,7f
86,86,593.22505,594.81151,allergies to crabs,7f/
87,87,595.60151,596.66151,um,0
88,88,597.09151,598.46151,and are you also,0
89,89,599.78151,601.07151,fishes is okay,7f/?
90,90,609.34188,610.42324,mhm mhm,0
91,91,615.45188,621.20188,are you allergies to uh are you allergies to some food um ground,7f/
92,92,622.41393,627.74393,yeah for example you said you are sus maybe you can't eat shrimps,0
93,93,628.35393,641.87783,but um there are some of um something on the ground and have some shells and not like turtle you know or some some kind of insects do you have that,7f/
94,94,642.44783,643.40783,yeah sometimes,0
95,95,645.06783,651.69783,so you don't know whether you are allergies to um you are allergies to the insects,7f/
96,96,654.05783,654.43783,yeah,0
97,97,655.45783,655.95783,uh,0
98,98,660.4339,660.7639,mhm,0
99,99,669.2739,670.9839,but you havent tried to,7f
100,100,671.5039,673.1339,but you haven't tried to eat it,7f/
101,101,673.95878,674.3772,heh,0
102,102,676.19256,676.63667,us,0
103,103,678.01256,681.95141,some people live in guangdong they can't even eat anything ha,0
104,104,682.67471,683.40471,and,0
105,105,684.19471,692.90366,and uh mhm and are you uh are you allergic uh allergies to this kind of food when you are born,7f/
106,106,695.02811,695.36811,oh,0
107,107,695.79811,701.39811,uh are you a- allergies to this kind of food to shrimps when you were born,7f/
108,108,703.90911,704.467,uh,0
109,109,714.25804,714.69041,mhm,0
110,110,718.81515,719.21962,mhm,0
111,111,723.23237,723.72461,# mhm,0
112,112,725.98914,734.70914,so maybe you are the first time you ate this shrimps and you did uh and you are allergies,7f/?
113,113,740.78349,741.32348,okay,0
114,114,753.68348,758.70348,and have you ever stayed overnight in a hospital as a patient,8/
115,115,763.76693,766.00693,uh it's yes or no,0
116,116,767.35693,771.10889,so you have never stayed overnight in a hospital,8f/?
117,117,772.38889,773.81889,so you are very healthy,8f/?
118,118,774.29889,774.67889,maybe,0
119,119,788.67234,798.98234,mhm have you ever tweeted,9/
120,120,800.55234,804.5135,yeah it means you have ever posted a message on twitter,9/
121,121,806.86523,807.1835,why,9f/
122,122,812.31399,814.57399,but at present you are studying america,0
123,123,820.04399,821.18399,so that's not twi-,9f/?
124,124,821.32399,821.83399,twitter,0
125,125,821.90399,822.19399,yeah,0
126,126,832.4505,835.2605,sure have you ever bought anything on ebay,10/
127,127,836.6105,836.9705,nope,10f/?
128,128,838.0805,858.79779,and uh and when you come to new york city and uh have you you didn't bet anything for example do you need those um so for example your mattress where did you buy your mattress it's very cheap on ebay,f/
129,129,861.56779,861.93779,yeah,0
130,130,864.64296,866.40251,mattress you you put on your,0
131,131,866.67448,868.06296,in your bed box,0
132,132,869.11296,869.77296,you know that,0
133,133,874.61463,879.85463,uh sure i i think it's uh it doesn't matter,0
134,134,882.57355,900.05736,hmm and do you uh- do you own an e reader of any kind and what kind of e reader uh it is can ipad be,11/
135,135,900.11736,908.02736,considered as a uu is is is not related to this question do uh so what kind of e reader do you have,11f/
136,136,909.38736,910.64613,ipad so ha,11f/?
137,137,911.18613,912.5731,i think that's an e reader,0
138,138,916.73613,919.96757,i think its it should be considered as a reader,0
139,139,921.49757,926.34757,and who was the f- last person you were in a physical fight with,12/
140,140,934.28252,938.48052,and why you f- did uh why did you fight fight for,12f/
141,141,942.96189,943.34445,mhm,0
142,142,943.83625,944.18013,mhm,0
143,143,950.11349,950.45318,mhm #,0
144,144,954.88197,955.2411,mhm,0
145,145,957.85625,958.20625,mhm,0
146,146,967.25381,967.76625,you gong,f/?
147,147,975.34625,976.40625,oh so so just,f/?
148,148,977.21593,978.12275,you're just kidding,f/?
149,149,981.29249,981.7297,mhm,0
150,150,991.70915,992.05267,mhm,0
151,151,1003.82052,1004.19527,mhm,0
152,152,1026.89301,1027.47075,mhm,0
153,153,1032.1123,1032.51828,mhm,0
154,154,1037.60823,1039.21135,mhm and,0
155,155,1061.16151,1061.47531,mm-hm,0
156,156,1062.89151,1069.64151,and uh okay okay and have you ever got into trouble with the police,13/
157,157,1077.20037,1080.21037,and who ended your last romantic relationship,14/
158,158,1086.20018,1086.53018,yeah,0
159,159,1090.31018,1095.06018,sure and who do you love more your mother or father,15/
160,160,1096.38018,1097.21018,your father why,15f/
161,161,1106.78842,1107.20018,mhm,0
162,162,1120.87769,1121.24769,mhm,0
163,163,1123.87769,1129.33769,and what is the most you have ever spent on a pair of shoes,16/
164,164,1134.83921,1136.11921,four hundred dollars,16f/?
165,165,1137.41921,1157.72921,thats too much expensive sure,0
166,166,1178.53321,1185.27223,mhm sure and what is the last movie you saw that you really hated,17/
167,167,1188.82492,1196.39714,yeah i know that and oh and it mm i did but i didn't finish the movie,0
168,168,1197.07714,1198.43714,and i think it is,0
169,169,1198.67714,1199.85714,mm hmm hmm,0
170,170,1200.35714,1202.61714,yeah it is not a good movie,0
171,171,1208.69766,1210.64281,i didn't understand that movie ha,0
172,172,1212.63664,1214.74664,uh but i like the movie,0
173,173,1219.18602,1221.10602,have you ever gone ice skating,18/
174,174,1223.09602,1230.58602,uh where did you uhh have your uh where uh where in which university were you in china,f/
175,175,1234.60602,1235.68602,so china university,f/?
176,176,1239.78703,1240.12608,mm mhm,0
177,177,1250.2278,1250.51103,mhm,0
178,178,1253.4778,1259.2478,mhm and have you ever been to the north part of the china,f/
179,179,1263.23838,1264.03838,for your summer,0
180,180,1265.22838,1272.82838,sure and do you currently own a tennis racket,19/
181,181,1282.48878,1283.8986,how many roommates do you have,20/
182,182,1285.72051,1292.40957,four o k are who are they,10f/
183,183,1295.60229,1303.60502,uh no you just tell me your relationship for example maybe some of them are your friends you know and s- uh,f/
184,184,1305.92497,1307.45497,and maybe one owns,0
185,185,1307.52497,1316.82186,the whole uh the whole department and uh not department dormitory not department i don't don't maybe,0
186,186,1317.37186,1320.31454,i just come here and maybe ha i,0
187,187,1322.13109,1323.17109,uh,0
188,188,1323.97109,1327.02109,it's november i came here in october,0
189,189,1328.21109,1329.80122,i think i can say that i,0
190,190,1331.07109,1331.58109,yeah yeah,0
191,191,1333.09542,1343.33542,mm hmm o k let's come to the other uhh to the next question if you attended college what was your major,21/
192,192,1350.55639,1353.00639,oh i i will tell you when it's my turn,0
193,193,1353.39639,1354.26151,i- when it's your turn,0
194,194,1356.9321,1358.3316,i have two,0
195,195,1376.53988,1377.51988,mm,0
196,196,1378.28988,1380.41988,so you were a biological,21f
197,197,1381.15988,1383.46988,engineering when you were in college right,21f/
198,198,1383.75988,1386.84988,o k and did you ever have a cat,22/
199,199,1392.92232,1397.25232,sure have you ever watched a person or pet die,23/
200,200,1406.90152,1410.26112,uh mhm let me have think,0
201,201,1430.57193,1431.53193,mm,0
202,202,1432.22425,1433.33036,i dont know,0
203,203,1441.15122,1441.45664,mhm,0
204,204,1445.34058,1448.6594,and did you ever cheat on a test in high school,24/
